user_id,hour_of_day,historical_open_rate,historical_push_count,days_since_last_open,target_opened,site_web,campaign_type_promo,campaign_type_reminder,device_os_iOS,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,segment_inactive,segment_new
8372,19,0.7,75,16,0,False,True,False,False,False,False,True,False,False,False,True,False
8373,12,0.54,11,8,1,True,True,False,False,False,False,False,False,True,False,True,False
8374,17,0.37,35,6,0,True,False,False,True,False,False,False,False,True,False,True,False
8375,23,0.68,75,17,0,True,True,False,False,False,True,False,False,False,False,True,False
8376,14,0.55,36,20,0,False,True,False,True,False,False,False,False,True,False,False,False
8377,14,0.01,55,10,0,False,False,False,True,False,False,False,False,True,False,True,False
8378,7,0.84,3,15,1,False,False,True,False,False,False,False,True,False,False,False,False
8379,18,0.35,83,25,0,True,False,True,False,False,False,False,False,True,False,False,False
8380,22,0.4,72,17,0,False,False,True,True,False,False,False,True,False,False,True,False
8381,13,0.78,53,6,1,True,False,False,False,True,False,False,False,False,False,False,False
8382,6,0.19,28,24,0,True,False,False,True,False,False,False,False,False,True,False,False
8383,13,0.01,53,3,0,False,False,True,True,False,False,False,False,False,True,True,False
8384,4,0.91,54,18,1,True,True,False,True,False,False,False,False,False,True,False,True
8385,14,0.51,53,21,0,False,False,True,True,False,False,True,False,False,False,False,True
8386,20,0.35,65,23,0,True,False,False,True,False,False,False,True,False,False,False,False
8387,14,0.82,53,23,0,False,True,False,False,False,False,False,True,False,False,True,False
8388,23,0.03,40,23,0,True,True,False,True,False,False,False,True,False,False,True,False
8389,3,0.2,94,20,0,True,False,False,True,True,False,False,False,False,False,True,False
8390,0,0.16,41,28,0,True,True,False,True,False,False,False,False,False,False,False,True
8391,16,0.74,38,10,1,True,False,True,True,False,False,False,True,False,False,False,False
8392,19,0.31,75,12,0,True,False,False,True,False,False,False,True,False,False,True,False
8393,0,0.77,29,27,1,False,False,False,True,False,False,False,False,False,True,False,False
8394,15,0.04,31,5,0,True,False,False,False,False,True,False,False,False,False,True,False
8395,12,0.61,61,27,0,False,False,False,False,False,False,True,False,False,False,True,False
8396,17,0.32,74,12,0,False,True,False,True,False,False,False,False,True,False,True,False
8397,9,0.19,99,1,0,False,False,False,True,False,False,False,False,True,False,False,False
8398,22,0.82,40,21,0,True,False,False,True,True,False,False,False,False,False,False,True
8399,17,0.41,93,13,0,True,True,False,False,False,False,False,False,True,False,False,True
8400,16,0.57,2,12,0,True,False,False,True,False,False,False,False,False,False,False,False
8401,8,0.03,48,4,0,False,True,False,True,False,False,False,False,False,True,True,False
8402,13,0.79,1,2,1,True,True,False,True,True,False,False,False,False,False,False,True
8403,20,0.29,59,23,0,True,False,False,True,False,False,False,False,True,False,False,True
8404,12,0.69,32,3,1,False,False,True,True,False,False,False,False,True,False,False,False
8405,19,0.76,88,13,1,False,False,False,True,False,True,False,False,False,False,False,False
8406,19,0.12,2,17,0,False,False,True,False,False,False,False,False,False,True,False,False
8407,13,0.3,59,10,0,False,True,False,True,True,False,False,False,False,False,True,False
8408,10,0.72,3,18,0,False,False,True,True,False,False,False,False,False,True,True,False
8409,12,0.23,73,1,0,False,False,False,True,True,False,False,False,False,False,False,False
8410,16,0.85,49,1,1,True,False,False,True,False,False,True,False,False,False,False,False
8411,2,0.31,88,2,0,False,False,True,True,False,False,True,False,False,False,False,True
8412,0,0.4,76,28,0,True,False,False,True,False,False,False,False,True,False,False,True
8413,20,0.1,34,22,0,True,False,True,True,False,False,False,False,False,True,False,False
8414,4,0.15,62,25,0,True,True,False,True,False,False,False,False,False,True,False,False
8415,12,0.28,34,15,0,False,False,True,True,False,False,False,False,False,False,False,False
8416,23,0.05,23,29,0,True,False,True,False,False,False,True,False,False,False,False,True
8417,4,0.19,19,0,0,False,False,True,False,False,True,False,False,False,False,False,True
8418,4,0.41,52,9,0,False,False,True,False,False,False,False,False,False,True,True,False
8419,22,0.38,60,5,0,True,True,False,True,True,False,False,False,False,False,False,True
8420,11,0.2,96,26,0,False,True,False,False,False,False,False,False,False,False,False,True
8421,1,0.08,28,16,0,True,True,False,False,False,False,False,False,False,True,False,False
8422,22,0.32,90,18,0,True,False,True,False,False,False,False,False,False,True,False,False
8423,15,0.75,49,11,0,False,True,False,False,False,False,False,False,False,False,True,False
8424,16,0.51,45,19,0,True,False,False,True,False,False,False,False,True,False,False,False
8425,4,0.95,76,28,1,True,True,False,False,False,False,False,False,False,True,False,False
8426,11,0.14,95,15,0,True,False,True,False,False,False,False,True,False,False,False,True
8427,14,0.21,60,23,0,False,False,False,True,False,True,False,False,False,False,False,False
8428,5,0.28,75,1,0,True,False,True,False,False,False,False,False,True,False,False,True
8429,12,0.01,56,14,0,False,False,False,True,False,False,False,False,False,True,False,True
8430,10,0.94,4,22,1,False,False,True,False,False,False,False,False,True,False,False,False
8431,16,0.45,18,18,0,True,False,True,False,True,False,False,False,False,False,False,False
8432,8,0.48,29,0,0,True,False,False,False,False,False,False,False,True,False,False,True
8433,15,0.16,39,5,0,False,True,False,True,False,False,False,False,False,False,True,False
8434,16,0.87,55,17,1,False,False,False,False,False,False,False,False,False,True,False,False
8435,19,0.69,58,28,0,True,False,False,False,False,False,False,False,True,False,False,True
8436,23,0.43,47,18,0,True,False,False,True,False,False,False,True,False,False,False,True
8437,17,0.88,31,29,1,False,False,False,False,True,False,False,False,False,False,False,False
8438,12,0.91,28,21,1,False,False,False,False,True,False,False,False,False,False,False,True
8439,10,0.05,27,2,0,False,False,True,False,False,False,True,False,False,False,False,False
8440,12,0.12,30,27,0,False,False,True,False,False,False,False,False,True,False,True,False
8441,23,0.03,49,4,0,False,True,False,False,False,False,False,False,False,False,True,False
8442,12,0.58,42,29,0,True,True,False,True,True,False,False,False,False,False,False,True
8443,11,0.22,75,2,0,False,False,False,True,False,False,True,False,False,False,False,False
8444,13,0.84,78,27,1,False,True,False,True,False,False,False,False,True,False,False,False
8445,12,0.47,68,6,1,True,True,False,False,False,False,False,False,True,False,True,False
8446,8,0.84,1,6,1,True,False,False,False,True,False,False,False,False,False,True,False
8447,13,0.56,44,27,0,False,False,True,False,False,False,False,False,True,False,False,False
8448,0,0.8,37,0,1,False,False,True,False,False,False,False,False,True,False,False,True
8449,8,0.37,33,21,0,True,True,False,False,False,True,False,False,False,False,False,False
8450,3,0.95,21,12,1,False,False,True,True,False,False,False,True,False,False,False,True
8451,11,0.67,88,12,0,False,False,True,True,False,False,False,False,True,False,False,True
8452,23,0.6,40,14,0,True,True,False,True,False,True,False,False,False,False,False,False
8453,13,0.35,61,18,0,False,False,False,False,False,True,False,False,False,False,False,False
8454,8,0.94,13,6,1,True,True,False,True,False,False,False,False,True,False,True,False
8455,2,0.34,98,16,0,True,True,False,True,False,False,False,False,False,False,True,False
8456,5,0.84,38,9,1,True,True,False,True,True,False,False,False,False,False,True,False
8457,2,0.4,29,18,0,True,False,False,True,False,True,False,False,False,False,False,True
8458,0,0.77,53,27,0,False,False,False,False,False,True,False,False,False,False,True,False
8459,21,0.91,64,25,1,True,False,False,False,False,False,True,False,False,False,False,False
8460,20,0.47,36,17,0,False,False,False,True,False,False,False,False,False,False,False,True
8461,2,0.53,5,29,0,False,True,False,True,False,False,False,False,False,True,True,False
8462,13,0.33,20,7,0,False,False,True,True,False,False,False,False,False,False,False,False
8463,19,0.05,93,7,0,False,True,False,True,False,False,True,False,False,False,False,False
8464,1,0.65,11,26,0,False,False,False,True,False,False,False,False,False,True,True,False
8465,11,0.12,72,29,0,True,False,True,True,False,False,False,False,False,True,False,False
8466,9,0.35,28,8,1,True,True,False,True,False,False,False,False,False,False,False,False
8467,12,0.35,49,12,0,True,False,True,True,False,False,False,True,False,False,False,False
8468,19,0.15,41,24,0,True,False,False,True,False,False,False,False,False,False,True,False
8469,3,0.67,18,26,1,False,False,True,False,False,True,False,False,False,False,False,False
8470,18,0.17,30,12,0,True,False,True,True,True,False,False,False,False,False,False,True
8471,21,0.78,14,1,1,False,False,False,False,False,False,False,False,False,False,False,False
8472,0,0.25,56,6,0,False,False,True,False,False,False,False,True,False,False,False,False
8473,10,0.29,73,6,0,True,True,False,True,False,False,False,False,False,False,True,False
8474,15,0.34,74,19,0,True,False,True,True,False,False,False,True,False,False,False,False
8475,18,0.15,89,21,0,True,True,False,False,True,False,False,False,False,False,True,False
8476,18,0.43,52,0,0,True,False,True,False,False,False,False,False,True,False,True,False
8477,11,0.08,91,13,0,False,False,True,True,False,False,False,True,False,False,True,False
8478,2,0.43,66,5,0,False,False,False,False,False,False,False,True,False,False,True,False
8479,22,0.34,67,12,0,True,False,False,True,False,True,False,False,False,False,False,False
8480,23,0.34,29,0,1,False,True,False,True,False,False,False,True,False,False,False,False
8481,17,0.66,27,20,0,False,False,False,False,True,False,False,False,False,False,True,False
8482,16,0.77,68,19,0,False,False,False,True,False,False,False,False,False,True,True,False
8483,4,0.36,35,21,0,True,False,False,False,False,False,False,True,False,False,True,False
8484,15,0.26,91,26,0,False,False,False,True,False,False,True,False,False,False,True,False
8485,23,0.49,83,26,0,True,False,False,True,True,False,False,False,False,False,False,False
8486,13,0.79,10,20,0,True,True,False,False,False,True,False,False,False,False,False,True
8487,18,0.64,26,20,0,False,True,False,False,False,False,True,False,False,False,False,False
8488,5,0.04,71,2,0,False,False,False,True,False,True,False,False,False,False,True,False
8489,2,0.48,91,25,0,True,False,False,True,False,False,False,False,True,False,True,False
8490,5,0.99,94,14,1,False,True,False,False,False,False,False,True,False,False,True,False
8491,11,0.35,76,17,0,False,False,True,True,False,False,False,False,False,True,True,False
8492,19,0.44,61,22,0,True,True,False,False,True,False,False,False,False,False,False,True
8493,10,0.29,69,9,0,True,False,True,False,False,False,False,False,True,False,True,False
8494,6,0.5,56,14,0,True,False,False,False,False,False,False,False,False,True,False,True
8495,0,0.16,77,27,0,True,False,False,True,False,False,False,False,True,False,False,False
8496,15,0.25,64,7,0,False,True,False,False,False,False,False,False,False,True,False,True
8497,15,0.71,41,4,1,False,False,False,True,False,False,False,False,False,False,False,False
8498,16,0.14,4,8,0,True,False,True,False,False,False,False,False,False,False,False,True
8499,14,0.93,66,0,1,True,False,True,True,False,False,False,False,False,False,True,False
8500,20,0.31,37,28,0,True,True,False,True,False,False,False,False,True,False,False,True
8501,8,0.58,34,18,0,False,False,True,False,False,False,False,False,False,False,True,False
8502,4,0.32,50,7,0,True,True,False,False,True,False,False,False,False,False,False,True
8503,19,0.48,70,4,1,False,True,False,False,True,False,False,False,False,False,False,False
8504,7,0.9,90,17,0,True,False,True,True,False,False,False,False,False,False,False,True
8505,20,0.07,75,25,0,True,False,True,True,False,False,False,False,False,True,False,True
8506,0,0.86,42,8,1,True,False,True,True,False,False,False,False,False,True,False,False
8507,6,0.56,1,28,0,False,False,True,False,False,False,False,False,True,False,False,True
8508,10,0.67,34,0,1,False,False,True,False,False,False,False,False,False,True,False,False
8509,19,0.06,85,18,0,False,False,True,False,False,False,True,False,False,False,False,True
8510,20,0.76,10,29,1,True,False,True,False,False,False,True,False,False,False,False,False
8511,12,0.13,5,13,0,False,False,False,False,False,False,True,False,False,False,False,False
8512,21,0.96,90,13,1,False,True,False,True,False,False,False,True,False,False,True,False
8513,12,0.8,44,3,1,True,True,False,False,False,False,False,False,False,True,False,False
8514,6,0.49,19,6,1,True,False,True,True,True,False,False,False,False,False,False,False
8515,10,0.92,21,19,1,False,True,False,False,False,True,False,False,False,False,True,False
8516,17,0.17,34,10,0,False,False,True,False,False,False,False,False,False,True,True,False
8517,0,0.99,29,1,1,False,False,False,False,False,False,True,False,False,False,False,False
8518,11,0.72,79,17,0,False,True,False,False,False,False,False,False,True,False,True,False
8519,2,0.1,40,9,0,True,True,False,False,False,False,False,False,False,True,False,False
8520,0,0.54,80,0,1,True,False,False,True,False,False,True,False,False,False,False,False
8521,3,0.71,18,22,0,True,False,False,False,False,False,False,False,True,False,False,True
8522,5,0.61,49,13,0,False,False,False,True,False,False,False,True,False,False,False,False
8523,4,0.42,61,24,0,False,True,False,True,False,False,False,False,False,False,True,False
8524,10,0.25,65,27,0,True,True,False,True,False,False,False,True,False,False,False,True
8525,19,0.24,75,9,0,True,False,False,True,True,False,False,False,False,False,False,True
8526,22,0.93,36,17,1,False,False,False,False,False,True,False,False,False,False,True,False
8527,12,0.23,96,6,0,False,False,False,False,False,False,False,True,False,False,True,False
8528,10,0.96,92,29,1,True,False,False,False,False,False,False,True,False,False,False,True
8529,5,0.21,70,23,0,True,False,False,False,True,False,False,False,False,False,True,False
8530,18,0.38,7,18,0,True,False,True,False,True,False,False,False,False,False,True,False
8531,14,0.01,61,3,0,False,False,False,True,False,False,False,False,False,False,False,False
8532,20,0.9,64,13,1,False,False,True,False,False,False,False,False,False,False,True,False
8533,12,0.1,88,8,0,False,True,False,False,False,False,False,False,False,True,False,False
8534,9,0.36,74,3,0,False,True,False,True,False,False,False,False,True,False,True,False
8535,0,0.84,30,5,1,False,False,True,False,True,False,False,False,False,False,True,False
8536,12,0.79,17,23,0,False,False,False,False,False,False,False,True,False,False,True,False
8537,5,0.84,44,25,1,True,True,False,True,False,False,False,True,False,False,True,False
8538,20,0.91,72,1,1,True,False,False,False,False,False,False,False,False,False,False,True
8539,23,0.91,76,0,1,False,False,False,True,False,False,False,False,True,False,False,True
8540,19,0.77,26,22,0,True,False,True,True,False,False,True,False,False,False,True,False
8541,11,0.58,17,16,0,False,True,False,False,True,False,False,False,False,False,False,True
8542,16,0.56,35,3,1,True,True,False,True,False,False,False,False,False,False,True,False
8543,17,0.01,46,4,0,False,False,True,False,False,False,True,False,False,False,True,False
8544,23,0.72,5,17,1,True,False,False,False,False,False,False,False,True,False,False,False
8545,7,0.23,45,25,0,True,False,False,False,True,False,False,False,False,False,False,False
8546,13,0.83,75,12,1,False,True,False,True,False,False,False,True,False,False,True,False
8547,4,0.55,16,19,0,False,False,True,True,False,False,False,True,False,False,False,True
8548,21,0.99,58,26,1,True,False,True,True,False,False,False,False,False,False,False,True
8549,1,0.21,42,26,0,True,False,False,True,False,False,False,False,True,False,True,False
8550,21,0.72,94,25,0,False,False,False,True,False,False,False,True,False,False,False,True
8551,10,0.55,60,10,0,True,False,True,True,False,False,True,False,False,False,True,False
8552,2,0.93,56,22,1,False,True,False,True,False,False,False,False,True,False,False,False
8553,21,0.27,6,19,0,False,False,False,True,False,False,False,False,False,False,False,True
8554,15,0.06,20,26,0,True,False,True,True,False,False,True,False,False,False,False,True
8555,20,0.54,84,0,1,False,False,True,True,False,False,True,False,False,False,False,False
8556,15,0.52,24,11,0,True,False,True,True,False,False,False,False,False,True,True,False
8557,8,0.31,91,12,0,True,True,False,False,False,False,False,False,True,False,False,True
8558,12,0.99,67,25,1,False,False,False,True,False,True,False,False,False,False,False,False
8559,9,0.07,88,3,0,True,False,False,False,False,False,False,False,True,False,False,True
8560,16,0.57,52,26,0,False,False,False,False,False,False,False,False,False,False,False,False
8561,20,0.26,10,11,0,False,True,False,False,False,True,False,False,False,False,False,True
8562,16,0.0,25,5,0,False,False,False,False,False,False,False,False,False,True,True,False
8563,9,0.99,92,12,1,True,False,False,True,False,False,False,True,False,False,False,True
8564,7,0.48,82,13,0,False,False,False,False,True,False,False,False,False,False,False,False
8565,6,0.86,45,11,1,True,False,False,False,False,False,False,False,False,False,True,False
8566,13,0.84,78,20,0,False,True,False,False,True,False,False,False,False,False,False,True
8567,21,0.81,1,28,1,False,False,True,True,False,False,False,False,False,True,False,False
8568,17,0.46,84,19,0,False,False,True,False,False,True,False,False,False,False,False,False
8569,20,0.9,25,1,1,True,False,False,False,False,False,False,False,False,True,True,False
8570,18,0.37,76,25,0,True,False,False,True,False,False,False,False,True,False,False,True
8571,17,0.41,73,26,0,False,False,False,True,True,False,False,False,False,False,True,False
8572,13,0.26,9,21,0,False,True,False,True,True,False,False,False,False,False,False,False
8573,9,0.45,42,11,0,True,False,False,True,False,False,False,False,False,True,False,False
8574,0,0.99,63,5,1,True,True,False,True,False,True,False,False,False,False,False,True
8575,8,0.57,25,21,0,True,False,False,True,True,False,False,False,False,False,False,False
8576,17,0.83,94,3,1,False,False,False,True,False,False,True,False,False,False,True,False
8577,12,0.26,48,23,0,True,False,True,True,False,False,False,True,False,False,False,False
8578,16,0.96,55,0,1,False,False,False,True,False,False,False,False,False,True,False,True
8579,22,0.01,92,25,0,True,True,False,False,False,False,False,False,True,False,False,True
8580,21,0.93,66,7,1,False,False,True,True,False,False,False,False,True,False,False,False
8581,15,0.9,89,7,1,False,True,False,False,False,False,False,False,True,False,True,False
8582,23,0.07,82,20,0,False,False,True,False,True,False,False,False,False,False,False,True
8583,10,0.6,24,24,1,True,True,False,True,False,False,False,False,False,True,False,False
8584,22,0.79,82,11,1,True,False,True,True,False,False,False,False,True,False,False,False
8585,8,0.4,91,24,0,True,True,False,True,False,False,False,False,False,True,False,False
8586,6,0.09,44,25,0,False,True,False,True,True,False,False,False,False,False,True,False
8587,21,0.83,56,3,1,False,False,False,False,False,False,False,True,False,False,True,False
8588,0,0.47,35,15,0,True,False,True,False,False,False,False,True,False,False,True,False
8589,8,0.26,34,13,0,False,False,True,True,False,False,False,True,False,False,False,True
8590,9,0.07,6,13,0,False,False,False,False,True,False,False,False,False,False,False,False
8591,15,0.64,49,1,1,False,True,False,True,False,False,False,False,True,False,True,False
8592,20,0.04,16,16,0,True,True,False,False,True,False,False,False,False,False,False,True
8593,17,0.79,87,23,1,False,False,True,False,False,False,False,False,False,True,False,True
8594,13,0.77,92,7,1,True,True,False,True,False,False,False,True,False,False,False,True
8595,10,0.32,13,26,0,True,False,True,True,False,False,False,False,False,True,False,True
8596,23,0.47,12,6,1,True,False,True,False,True,False,False,False,False,False,True,False
8597,3,0.67,11,12,0,True,True,False,True,False,False,False,False,False,False,False,True
8598,18,0.96,47,28,1,True,True,False,False,False,False,False,False,False,False,True,False
8599,12,0.52,60,10,0,False,True,False,True,False,False,True,False,False,False,True,False
8600,0,1.0,49,18,1,True,False,False,True,True,False,False,False,False,False,True,False
8601,20,0.33,52,18,0,True,False,True,True,False,False,False,False,True,False,False,False
8602,18,0.53,61,9,0,True,True,False,True,False,True,False,False,False,False,True,False
8603,14,0.12,86,23,0,False,False,False,True,False,False,False,False,False,True,False,True
8604,19,0.56,95,27,0,False,True,False,True,True,False,False,False,False,False,False,False
8605,14,0.54,91,10,0,False,False,True,True,True,False,False,False,False,False,False,False
8606,10,0.85,91,15,1,False,False,False,False,False,False,False,False,False,False,False,False
8607,22,1.0,40,7,1,True,False,True,True,False,False,False,True,False,False,True,False
8608,4,0.99,90,1,1,True,True,False,False,False,False,False,True,False,False,True,False
8609,23,0.24,71,13,0,False,True,False,True,False,True,False,False,False,False,False,False
8610,21,0.34,75,16,0,False,True,False,False,False,False,False,False,True,False,False,True
8611,9,0.27,53,16,0,False,False,False,True,False,False,False,False,True,False,False,False
8612,17,0.2,61,10,0,False,False,False,True,False,True,False,False,False,False,True,False
8613,6,0.15,22,0,0,True,False,False,False,False,False,False,False,True,False,True,False
8614,0,0.51,83,18,0,False,False,False,True,False,False,True,False,False,False,False,True
8615,2,0.87,38,0,1,False,True,False,True,False,False,True,False,False,False,False,True
8616,0,0.59,84,23,0,False,True,False,True,False,False,False,False,False,False,False,False
8617,16,0.87,61,23,1,False,True,False,True,True,False,False,False,False,False,True,False
8618,14,0.96,83,24,1,False,False,False,True,False,False,False,False,True,False,False,False
8619,4,0.38,83,3,0,False,False,False,False,False,False,False,False,False,False,False,True
8620,21,0.84,47,23,1,False,True,False,True,False,False,True,False,False,False,False,False
8621,15,0.05,27,6,0,True,True,False,False,False,False,False,False,False,True,False,False
8622,11,0.48,81,19,0,True,False,False,False,True,False,False,False,False,False,True,False
8623,18,0.37,18,0,0,True,False,True,False,False,True,False,False,False,False,True,False
8624,13,0.2,20,27,0,True,True,False,False,False,False,False,False,False,True,True,False
8625,2,0.44,42,10,0,True,True,False,False,False,False,False,True,False,False,False,False
8626,18,0.44,41,12,0,True,True,False,False,False,False,False,True,False,False,True,False
8627,0,0.81,72,2,1,False,False,False,False,True,False,False,False,False,False,True,False
8628,20,0.87,58,23,0,False,True,False,False,False,False,False,False,True,False,False,True
8629,0,0.66,40,7,1,True,True,False,True,True,False,False,False,False,False,True,False
8630,9,0.63,75,11,0,False,True,False,False,False,False,False,False,True,False,False,True
8631,2,0.11,30,1,0,True,True,False,True,False,True,False,False,False,False,False,False
8632,12,0.58,12,22,0,False,True,False,False,False,False,False,True,False,False,False,False
8633,5,0.27,62,0,0,False,False,True,False,False,False,True,False,False,False,True,False
8634,10,0.29,62,19,0,False,False,True,True,False,False,True,False,False,False,False,True
8635,5,0.09,87,13,0,False,True,False,False,True,False,False,False,False,False,True,False
8636,2,0.64,70,29,0,False,True,False,True,True,False,False,False,False,False,False,True
8637,15,0.58,99,14,0,False,True,False,False,False,True,False,False,False,False,True,False
8638,8,0.22,15,22,0,True,True,False,True,False,False,True,False,False,False,False,True
8639,7,0.26,92,3,0,True,False,False,True,False,False,False,False,True,False,False,True
8640,2,0.77,7,19,1,False,False,False,False,False,False,False,True,False,False,False,False
8641,4,0.79,6,29,0,True,False,False,False,False,False,False,True,False,False,False,True
8642,20,0.49,27,26,0,False,False,True,False,False,False,False,False,True,False,False,False
8643,13,0.15,2,6,0,True,True,False,False,False,True,False,False,False,False,True,False
8644,4,0.06,6,0,0,False,False,False,True,False,False,False,False,True,False,True,False
8645,18,0.27,61,4,0,True,True,False,True,False,True,False,False,False,False,False,True
8646,4,0.73,32,13,1,False,True,False,True,False,False,False,False,True,False,False,False
8647,20,0.6,29,29,0,True,False,True,True,False,False,False,True,False,False,False,False
8648,19,0.72,98,5,1,False,False,True,True,False,False,False,True,False,False,True,False
8649,19,0.47,65,22,0,True,False,False,True,True,False,False,False,False,False,False,False
8650,1,0.75,15,6,1,False,False,False,True,False,False,True,False,False,False,False,False
8651,6,0.48,10,11,0,False,False,True,False,False,False,True,False,False,False,True,False
8652,0,0.08,10,6,0,False,False,True,False,False,True,False,False,False,False,False,False
8653,20,0.08,10,17,0,True,True,False,False,False,False,False,True,False,False,True,False
8654,17,0.83,37,21,1,True,True,False,False,False,True,False,False,False,False,False,False
8655,9,0.63,32,15,0,True,False,False,False,False,True,False,False,False,False,False,True
8656,5,0.28,36,8,0,False,False,False,False,False,False,False,False,False,True,True,False
8657,6,0.76,64,6,1,True,False,True,False,False,False,False,False,False,True,True,False
8658,11,0.14,89,22,0,False,False,False,False,False,False,False,False,True,False,True,False
8659,17,0.65,15,28,0,True,True,False,True,False,False,True,False,False,False,False,True
8660,10,0.99,73,13,1,True,False,True,False,False,True,False,False,False,False,True,False
8661,21,0.15,16,1,0,True,True,False,False,False,False,False,False,True,False,False,True
8662,18,0.14,83,29,0,True,False,True,False,False,False,False,False,True,False,False,False
8663,3,0.47,46,28,0,False,False,True,True,True,False,False,False,False,False,False,True
8664,18,0.64,44,12,0,True,True,False,False,False,False,False,False,False,True,True,False
8665,12,0.03,76,29,0,True,False,False,True,False,False,False,False,False,True,False,True
8666,18,0.5,35,6,1,False,False,False,True,False,False,False,True,False,False,False,True
8667,1,0.08,51,24,0,False,False,False,False,False,False,False,False,False,True,False,True
8668,8,0.24,58,18,0,True,False,False,True,False,False,False,True,False,False,False,True
8669,7,0.71,5,1,1,True,True,False,False,False,True,False,False,False,False,False,False
8670,20,0.74,38,5,1,False,False,True,False,True,False,False,False,False,False,False,False
8671,13,0.73,6,11,0,False,True,False,False,False,False,False,False,True,False,False,False
8672,8,0.07,51,28,0,False,False,False,True,False,False,False,False,True,False,True,False
8673,12,0.79,14,1,1,True,False,False,False,False,True,False,False,False,False,False,True
8674,17,0.43,48,16,0,True,True,False,False,False,False,False,True,False,False,False,False
8675,5,0.48,12,25,0,True,False,True,False,False,False,False,False,False,False,True,False
8676,22,0.42,86,11,0,False,True,False,True,False,True,False,False,False,False,True,False
8677,21,0.86,52,19,1,False,True,False,True,False,False,False,True,False,False,False,True
8678,2,0.68,68,8,1,False,True,False,True,False,True,False,False,False,False,False,True
8679,9,0.5,59,25,0,True,False,True,True,True,False,False,False,False,False,False,True
8680,9,0.83,18,13,1,False,True,False,False,False,True,False,False,False,False,False,True
8681,9,0.81,53,2,1,True,True,False,False,False,True,False,False,False,False,False,True
8682,8,0.01,31,2,0,False,False,False,True,False,False,False,False,False,True,False,True
8683,11,0.48,35,21,0,True,True,False,False,False,False,False,True,False,False,False,False
8684,23,0.04,4,28,0,True,False,False,True,True,False,False,False,False,False,False,False
8685,7,0.31,9,15,0,False,False,False,False,False,False,True,False,False,False,False,True
8686,23,0.8,15,5,1,True,False,False,False,False,False,False,False,True,False,True,False
8687,8,0.94,42,7,1,False,False,True,True,False,False,False,False,False,False,False,False
8688,16,0.24,59,12,0,True,False,False,True,False,False,False,False,False,False,False,True
8689,7,0.02,85,25,0,False,True,False,False,False,False,False,True,False,False,False,False
8690,17,0.4,96,21,0,False,True,False,True,False,True,False,False,False,False,True,False
8691,19,0.34,73,7,0,True,False,False,False,False,False,False,False,False,True,True,False
8692,16,0.68,32,7,1,False,False,False,False,False,True,False,False,False,False,False,False
8693,5,0.5,80,6,1,True,True,False,False,False,False,False,True,False,False,False,True
8694,9,0.4,45,4,0,False,False,False,False,False,False,False,False,False,False,False,True
8695,0,0.23,5,19,0,False,False,True,True,False,False,False,False,False,False,False,True
8696,20,0.83,31,0,1,False,False,False,False,False,True,False,False,False,False,True,False
8697,0,0.25,25,12,0,False,False,True,False,False,True,False,False,False,False,True,False
8698,8,0.05,56,21,0,True,False,True,False,False,True,False,False,False,False,True,False
8699,19,0.56,1,7,1,False,False,True,True,False,False,False,False,True,False,True,False
8700,2,0.32,61,10,0,False,False,False,False,False,False,False,False,False,True,False,False
8701,23,0.71,67,29,0,True,False,True,True,False,False,False,False,False,True,False,True
8702,5,0.08,85,19,0,True,False,True,True,False,False,True,False,False,False,False,True
8703,6,0.97,92,6,1,True,False,False,True,False,False,True,False,False,False,False,False
8704,8,0.19,67,18,0,True,False,True,True,False,False,False,False,False,False,False,False
8705,4,0.36,42,28,0,True,False,False,True,False,False,False,False,False,False,False,True
8706,15,0.48,96,29,0,True,True,False,True,False,False,False,True,False,False,False,True
8707,1,0.89,96,20,1,False,False,True,True,False,False,False,True,False,False,False,False
8708,2,0.72,94,6,1,True,False,False,False,False,False,True,False,False,False,False,False
8709,2,0.14,59,15,0,False,True,False,False,False,False,False,False,True,False,True,False
8710,19,0.44,50,11,0,True,False,True,True,False,False,False,False,False,False,False,False
8711,22,0.54,77,10,0,False,False,True,True,False,False,False,True,False,False,False,False
8712,9,0.7,34,24,0,False,False,False,True,False,False,False,False,True,False,True,False
8713,21,0.57,68,8,1,False,True,False,False,False,False,False,False,False,True,False,True
8714,2,0.46,54,6,1,True,False,False,True,False,False,False,False,False,False,True,False
8715,14,0.77,82,19,1,True,False,True,False,True,False,False,False,False,False,False,False
8716,13,0.38,96,21,0,True,False,True,False,False,False,False,False,False,False,False,False
8717,22,0.99,14,28,1,True,False,True,True,False,False,False,True,False,False,False,True
8718,3,0.95,32,13,1,False,False,True,False,False,False,False,False,False,False,False,True
8719,9,0.71,70,3,1,True,True,False,True,False,False,True,False,False,False,True,False
8720,10,0.88,81,2,1,False,True,False,True,True,False,False,False,False,False,False,True
8721,10,0.39,8,8,1,False,False,False,True,False,False,True,False,False,False,False,False
8722,7,0.58,35,4,1,True,False,False,False,False,False,False,False,False,False,False,True
8723,22,0.27,24,23,0,True,False,False,True,False,False,True,False,False,False,False,False
8724,22,0.89,3,2,1,True,False,True,False,False,False,False,True,False,False,False,True
8725,8,0.47,81,24,0,False,False,False,True,False,False,False,False,False,True,True,False
8726,7,0.54,36,0,1,True,True,False,True,False,False,False,True,False,False,False,True
